gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3710573123	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep24339	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	PG	FLORA OF NEW GUINEA. Porehada, 14m. from University, Port Moresby Sub-district, Central District, Papua.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-5.33	143.0											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.285Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573122	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep24303	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	PG	Western Province; Creek crossing between Arufi village and Deriderivillage.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-8.71	141.86											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.284Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573121	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Ravikanth_N_54	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Meliaceae	Azadirachta	Azadirachta indica		SPECIES	Azadirachta indica A.Juss.	Azadirachta indica	A.Juss.	IN	Chittoor		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	13.15	79.05											3190474	3190474	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.284Z		
3710573120	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Ravikanth_N_53	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Meliaceae	Azadirachta	Azadirachta indica		SPECIES	Azadirachta indica A.Juss.	Azadirachta indica	A.Juss.	IN	Chitradurga		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	14.14	76.26											3190474	3190474	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.284Z		
3710573119	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep24302	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	PG	Abau subdistrict; S coast near Kwikila.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-9.81	147.66											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.284Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573118	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep24304	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	PG	Mabaduan; W.Division.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-9.27	142.73											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.282Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573117	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep24305	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	PG	Lake Murray. Near vicinity of Govt station.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-7.49	141.49											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.283Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573116	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Ravikanth_N_55	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Meliaceae	Azadirachta	Azadirachta indica		SPECIES	Azadirachta indica A.Juss.	Azadirachta indica	A.Juss.	IN	Coimbatore		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	11.02	76.59											3190474	3190474	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.282Z		
3710573115	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Ravikanth_N_58	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Meliaceae	Azadirachta	Azadirachta indica		SPECIES	Azadirachta indica A.Juss.	Azadirachta indica	A.Juss.	IN	Davangere		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	14.25	75.55											3190474	3190474	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.281Z		
3710573114	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep24301	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	PG	Lake Daviumbu, Middle Fly River		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-7.58	141.25											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.280Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573113	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Ravikanth_N_56	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Meliaceae	Azadirachta	Azadirachta indica		SPECIES	Azadirachta indica A.Juss.	Azadirachta indica	A.Juss.	IN	Cuddapah		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	14.3	78.47											3190474	3190474	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.281Z		
3710573112	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:TRCRC42	Plantae	Tracheophyta	Magnoliopsida	Malvales	Dipterocarpaceae	Shorea	Shorea parvifolia		SPECIES	Shorea parvifolia Dyer	Shorea parvifolia	Dyer	MY	Bukit Tapah FR	Perak	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	4.245389	101.322625							2016-11-15	15	11	2016	4096343	4096343	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.279Z		COORDINATE_ROUNDED
3710573111	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Ravikanth_N_57	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Meliaceae	Azadirachta	Azadirachta indica		SPECIES	Azadirachta indica A.Juss.	Azadirachta indica	A.Juss.	IN	Cuttack		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	20.25	85.57											3190474	3190474	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.281Z		
3710573110	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Ravikanth_N_59	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Meliaceae	Azadirachta	Azadirachta indica		SPECIES	Azadirachta indica A.Juss.	Azadirachta indica	A.Juss.	IN	Dehra Dun		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	30.2	78.04											3190474	3190474	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.280Z		
3710573109	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep24300	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	PG	Daru.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-9.08	143.2											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.279Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573108	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:TRCRC43	Plantae	Tracheophyta	Magnoliopsida	Malvales	Dipterocarpaceae	Anthoshorea	Anthoshorea roxburghii		SPECIES	Shorea roxburghii G.Don	Shorea roxburghii	G.Don	MY	Bukit Jalil Recreation Park	Kuala Lumpur	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	3.053995	101.672713							2016-11-15	15	11	2016	4097162	12225557	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.279Z		COORDINATE_ROUNDED
3710573107	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Ravikanth_N_51	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Meliaceae	Azadirachta	Azadirachta indica		SPECIES	Azadirachta indica A.Juss.	Azadirachta indica	A.Juss.	IN	Chhindwara, Mad. P.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	22.02	78.59											3190474	3190474	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.277Z		
3710573106	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Ravikanth_N_50	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Meliaceae	Azadirachta	Azadirachta indica		SPECIES	Azadirachta indica A.Juss.	Azadirachta indica	A.Juss.	IN	Chhindwara, Mad. P.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	23.03	79.29											3190474	3190474	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.277Z		
3710573105	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Vivi121	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Pericopsis	Pericopsis mooniana		SPECIES	Pericopsis mooniana Thwaites	Pericopsis mooniana	Thwaites	ID	Lamedai Nature Reserve in Lamedai village, Tanggetada sub-district, Kolaka district	Southeast Sulawesi	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-4.306944	121.559444							2015-11		11	2015	2940394	2940394	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.275Z		COORDINATE_ROUNDED
3710573104	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Ravikanth_N_52	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Meliaceae	Azadirachta	Azadirachta indica		SPECIES	Azadirachta indica A.Juss.	Azadirachta indica	A.Juss.	IN	Chikmagalur		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	13.15	75.45											3190474	3190474	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.276Z		
3710573103	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Vivi122	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Pericopsis	Pericopsis mooniana		SPECIES	Pericopsis mooniana Thwaites	Pericopsis mooniana	Thwaites	ID	Lamedai Nature Reserve in Lamedai village, Tanggetada sub-district, Kolaka district	Southeast Sulawesi	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-4.318889	121.55							2015-11		11	2015	2940394	2940394	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.274Z		COORDINATE_ROUNDED
3710573102	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:TK145	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Pterocarpus	Pterocarpus indicus		SPECIES	Pterocarpus indicus Willd.	Pterocarpus indicus	Willd.	PG	Hilltop near Garuka, Waskuk Hills, Ambunti	East Sepik	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-4.183611	142.737778							2004-11-19	19	11	2004	5349242	5349242	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.282Z		COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573101	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:TK143	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Pterocarpus	Pterocarpus macrocarpus		SPECIES	Pterocarpus macrocarpus Kurz	Pterocarpus macrocarpus	Kurz	KH			PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	13.729722	104.044167											5349297	5349297	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.274Z		COORDINATE_ROUNDED
3710573100	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Vivi123	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Pericopsis	Pericopsis mooniana		SPECIES	Pericopsis mooniana Thwaites	Pericopsis mooniana	Thwaites	ID	Anaiwoi, Lamedai and Lalonggosoa village, Tanggetada sub-district, Kolaka district	Southeast Sulawesi	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-4.367222	121.552222							2015-12		12	2015	2940394	2940394	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.273Z		COORDINATE_ROUNDED
3710573099	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:TK148	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Pterocarpus	Pterocarpus indicus		SPECIES	Pterocarpus indicus Willd.	Pterocarpus indicus	Willd.	PG	Wanang village	Madang	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-5.218611	145.168611							2008-04-23	23	4	2008	5349242	5349242	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.275Z		COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573098	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep24309	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	PG	Western District; c 3 mi E of Bensbach R. at Long 141 18 Lat 08 58.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-8.97	141.3											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.273Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573097	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Vivi126	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Pericopsis	Pericopsis mooniana		SPECIES	Pericopsis mooniana Thwaites	Pericopsis mooniana	Thwaites	ID	Anaiwoi, Lamedai and Lalonggosoa village, Tanggetada sub-district, Kolaka district	Southeast Sulawesi	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-4.329722	121.538611							2015-12		12	2015	2940394	2940394	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.274Z		COORDINATE_ROUNDED
3710573096	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Ravikanth_N_42	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Meliaceae	Azadirachta	Azadirachta indica		SPECIES	Azadirachta indica A.Juss.	Azadirachta indica	A.Juss.	IN	Brahmapur		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	19.15	84.54											3190474	3190474	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.272Z		
3710573095	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep24314	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	PG	Wuroi, Oriomo R.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-9.03	143.18											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.272Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573094	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Vivi124	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Pericopsis	Pericopsis mooniana		SPECIES	Pericopsis mooniana Thwaites	Pericopsis mooniana	Thwaites	ID	Anaiwoi, Lamedai and Lalonggosoa village, Tanggetada sub-district, Kolaka district	Southeast Sulawesi	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-4.286944	121.544722							2015-12		12	2015	2940394	2940394	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.281Z		COORDINATE_ROUNDED
3710573093	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Ravikanth_N_43	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Meliaceae	Azadirachta	Azadirachta indica		SPECIES	Azadirachta indica A.Juss.	Azadirachta indica	A.Juss.	IN	Brahmaputra		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	27.48	95.3											3190474	3190474	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.272Z		
3710573092	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Ravikanth_N_44	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Meliaceae	Azadirachta	Azadirachta indica		SPECIES	Azadirachta indica A.Juss.	Azadirachta indica	A.Juss.	IN	Chandigarh		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	30.43	76.47											3190474	3190474	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.271Z		
3710573091	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep24311	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	PG	Panoa Airstrip, lake Murray, Morehead Sub-district		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-8.09	141.26											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.270Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573090	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Ravikanth_N_47	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Meliaceae	Azadirachta	Azadirachta indica		SPECIES	Azadirachta indica A.Juss.	Azadirachta indica	A.Juss.	IN	Channapatna		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	12.4	77.15											3190474	3190474	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.270Z		
3710573089	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Ravikanth_N_45	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Meliaceae	Azadirachta	Azadirachta indica		SPECIES	Azadirachta indica A.Juss.	Azadirachta indica	A.Juss.	IN	Chandrapur		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	19.57	79.25											3190474	3190474	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.272Z		
3710573088	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep24312	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	PG	1-2 km along Napa Napa Road, W of Barune Junction		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-9.48	147.15											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.270Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573087	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Ravikanth_N_48	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Meliaceae	Azadirachta	Azadirachta indica		SPECIES	Azadirachta indica A.Juss.	Azadirachta indica	A.Juss.	IN	Chhatarpur, Mad. P.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	25.55	79.35											3190474	3190474	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.270Z		
3710573086	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep24310	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	PG	FLORA OF PAPUA. Mabaduan, Daru subdistrict, Western District, P.N.G.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-9.28	142.68											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.270Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573085	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:12p13n335	Plantae	Tracheophyta	Magnoliopsida	Malvales	Dipterocarpaceae	Anisoptera	Anisoptera costata		SPECIES	Anisoptera costata Korth.	Anisoptera costata	Korth.	KH	Prey Lang	Stung Treng	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	13.21087	105.36804	20.0						2012-03-25	25	3	2012	8123894	8123894	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.282Z		
3710573084	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep10	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Afzelia	Afzelia xylocarpa		SPECIES	Afzelia xylocarpa (Kurz) Craib	Afzelia xylocarpa	(Kurz) Craib	VN	Cat Tien Nationalpark		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	11.47	107.36											5358297	5358297	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.269Z		
3710573083	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Ravikanth_N_41	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Meliaceae	Azadirachta	Azadirachta indica		SPECIES	Azadirachta indica A.Juss.	Azadirachta indica	A.Juss.	IN	Brahmani		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	20.39	86.46											3190474	3190474	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.269Z		
3710573082	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep24318	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	PG	West Irian; Merauke District; Lake Wam [Lake Wam in PNG].		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-7.21	141.13											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.269Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573081	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep24317	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	PG	Western Province; Rear of Muburduan Hill, nr mouth of Pohaturi River.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-9.26	142.71											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.268Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573080	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep24319	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	PG	Near Bula village, mouth of Morehead River, Western District.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-9.13	141.34											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.268Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
